dataset,filename,lleboul,mtorte
NEAMS,2020_05_28_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_05_28_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_05_28_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_05_29_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_05_30_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_05_31_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_01_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_01_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_01_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_01_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_01_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_02_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_02_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_03_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_04_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_04_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_06_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_06_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_07_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_07_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_08_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_08_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_08_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_09_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_09_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_09_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_10_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_10_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_10_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_11_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_11_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_12_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_12_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_12_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_12_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_12_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_13_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_14_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_14_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_15_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_15_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_15_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_16_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_16_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_16_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_17_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_17_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_17_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_17_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_17_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_18_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_18_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_18_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_19_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_20_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_20_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_20_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_21_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_21_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_22_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_22_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_23_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_23_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_23_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_24_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_24_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_25_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_25_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_25_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_25_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_26_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_26_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_26_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_26_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_27_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_27_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_27_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_27_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_28_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_28_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_29_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_29_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_29_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_29_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_30_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_06_30_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_01_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_01_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_02_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_02_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_02_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_03_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_04_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_04_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_04_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_05_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_05_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_05_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_05_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_06_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_06_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_06_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_07_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_07_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_08_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_08_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_08_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_09_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_09_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_09_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_10_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_10_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_10_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_10_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_10_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_11_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_11_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_12_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_12_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_12_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_13_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_13_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_13_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_14_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_14_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_14_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_14_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_15_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_15_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_15_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_15_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_16_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_16_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_16_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_16_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_16_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_17_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_18_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_18_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_19_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_19_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_20_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_20_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_21_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_21_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_21_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_21_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_21_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_22_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_22_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_23_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_24_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_24_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_25_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_25_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_25_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_26_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_26_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_26_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_26_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_27_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_27_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_27_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_28_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_28_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_29_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_29_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_29_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_29_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_30_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_30_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_30_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_31_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_07_31_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_01_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_02_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_02_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_03_20_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_04_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_05_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_06_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_06_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_07_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_07_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_08_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_08_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_09_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_10_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_10_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_10_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_11_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_12_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_12_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_12_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_12_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_13_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_13_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_14_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_14_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_15_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_15_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_15_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_16_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_17_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_17_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_19_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_19_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_19_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_20_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_20_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_22_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_22_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_22_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_23_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_23_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_23_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_23_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_24_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_24_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_24_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_24_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_25_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_25_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_26_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_26_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_27_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_28_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_28_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_28_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_29_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_29_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_30_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_30_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_30_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_30_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_31_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_31_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_08_31_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_01_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_01_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_02_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_02_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_02_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_02_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_02_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_03_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_04_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_04_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_05_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_06_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_06_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_07_08_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_07_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_07_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_08_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_08_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_09_17_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_09_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_10_04_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_10_05_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_10_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_12_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_13_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_11_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_12_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_12_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_13_00_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_13_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_13_11_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_13_16_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_14_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_15_14_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_16_02_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_16_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_16_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_17_10_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_18_01_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_18_07_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_19_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_19_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_19_23_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_20_21_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_22_06_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_22_18_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_23_22_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_24_03_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_24_19_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_25_09_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_25_15_00_00_000000+0000.wav,FINISHED,CREATED
NEAMS,2020_09_25_17_00_00_000000+0000.wav,FINISHED,CREATED
