dataset,filename,jbeesa,mtorte
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_12_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_12_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_12_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_12_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_12_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_13_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_14_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_15_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_16_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_17_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_18_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_19_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_20_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_21_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_22_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_25_23_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_00_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_01_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_02_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_03_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_04_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_05_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_30_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_40_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_06_50_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_00_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_10_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_20_00.wav,FINISHED,CREATED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_07_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_08_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_09_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_10_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_11_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_12_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_13_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_14_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_15_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_16_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_17_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_18_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_19_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_20_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_21_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_22_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_26_23_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_00_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_01_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_02_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_00_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_10_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_20_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_30_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_40_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_03_50_00.wav,UNASSIGNED,FINISHED
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_27_04_00_00.wav,UNASSIGNED,FINISHED
